focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sw,9,cnn-lstm,mlp,0.7923033763504292,0.09373141176701387,0.6693187240864784,0.12002853426907172,42790.5,0.0
sw,9,lstm,mlp,0.7834689627380966,0.1031155566933259,0.6693187240864784,0.12002853426907172,41452.0,0.0
sw,10,cnn,cnn-lstm,0.8060299829519423,0.09467817574990829,0.7961451174424281,0.09276390699309753,29057.5,0.1005
sw,10,cnn,lstm,0.8060299829519423,0.09467817574990829,0.7967543030310925,0.09894862649791072,28048.5,0.3144
sw,10,cnn,mlp,0.8060299829519423,0.09467817574990829,0.6732206958583457,0.12943859568579844,43006.0,0.0
sw,10,cnn-lstm,lstm,0.7961451174424281,0.09276390699309753,0.7967543030310925,0.09894862649791072,25520.0,0.514
sw,10,cnn-lstm,mlp,0.7961451174424281,0.09276390699309753,0.6732206958583457,0.12943859568579844,41636.0,0.0
sw,10,lstm,mlp,0.7967543030310925,0.09894862649791072,0.6732206958583457,0.12943859568579844,41559.5,0.0
sw,11,cnn,cnn-lstm,0.8004167959803092,0.0937906475513916,0.797401157319214,0.09284266043223453,27243.0,0.7776
sw,11,cnn,lstm,0.8004167959803092,0.0937906475513916,0.7948026964276118,0.100516967578317,27101.5,0.7776
sw,11,cnn,mlp,0.8004167959803092,0.0937906475513916,0.6762364182777059,0.12203143270702836,42884.5,0.0
sw,11,cnn-lstm,lstm,0.797401157319214,0.09284266043223453,0.7948026964276118,0.100516967578317,26429.0,0.989
sw,11,cnn-lstm,mlp,0.797401157319214,0.09284266043223453,0.6762364182777059,0.12203143270702836,42170.0,0.0
sw,11,lstm,mlp,0.7948026964276118,0.100516967578317,0.6762364182777059,0.12203143270702836,41724.5,0.0
sw,12,cnn,cnn-lstm,0.807213940699899,0.094045104405566,0.8075526357065596,0.08336120106156024,27547.0,0.663
sw,12,cnn,lstm,0.807213940699899,0.094045104405566,0.8045187717530188,0.09324856631505858,27245.0,0.6923999999999999
sw,12,cnn,mlp,0.807213940699899,0.094045104405566,0.6789502479524612,0.12192266194471309,43664.0,0.0
sw,12,cnn-lstm,lstm,0.8075526357065596,0.08336120106156024,0.8045187717530188,0.09324856631505858,26394.0,0.969
sw,12,cnn-lstm,mlp,0.8075526357065596,0.08336120106156024,0.6789502479524612,0.12192266194471309,43308.5,0.0
sw,12,lstm,mlp,0.8045187717530188,0.09324856631505858,0.6789502479524612,0.12192266194471309,42707.0,0.0
sw,13,cnn,cnn-lstm,0.8132136591164353,0.08573783720904733,0.8055241371415582,0.08153715810993178,28948.0,0.12000000000000001
sw,13,cnn,lstm,0.8132136591164353,0.08573783720904733,0.8102417606885917,0.09108242651587349,26569.5,0.933
sw,13,cnn,mlp,0.8132136591164353,0.08573783720904733,0.6811426139492286,0.12599695613778958,43507.0,0.0
sw,13,cnn-lstm,lstm,0.8055241371415582,0.08153715810993178,0.8102417606885917,0.09108242651587349,24459.0,0.1956
sw,13,cnn-lstm,mlp,0.8055241371415582,0.08153715810993178,0.6811426139492286,0.12599695613778958,42370.0,0.0
sw,13,lstm,mlp,0.8102417606885917,0.09108242651587349,0.6811426139492286,0.12599695613778958,42888.5,0.0
sw,14,cnn,cnn-lstm,0.8162545053556446,0.0852854172371566,0.8096041547955014,0.08035587766538974,28374.0,0.21239999999999998
sw,14,cnn,lstm,0.8162545053556446,0.0852854172371566,0.816498430550661,0.08997408283765498,25954.0,0.728
sw,14,cnn,mlp,0.8162545053556446,0.0852854172371566,0.6909928902791912,0.12343694194009282,42671.5,0.0
sw,14,cnn-lstm,lstm,0.8096041547955014,0.08035587766538974,0.816498430550661,0.08997408283765498,24124.0,0.1545
sw,14,cnn-lstm,mlp,0.8096041547955014,0.08035587766538974,0.6909928902791912,0.12343694194009282,41833.0,0.0
sw,14,lstm,mlp,0.816498430550661,0.08997408283765498,0.6909928902791912,0.12343694194009282,42642.5,0.0
sw,15,cnn,cnn-lstm,0.8218938363540227,0.08870773316975777,0.8158929884967849,0.08003481454494547,28588.0,0.1608
sw,15,cnn,lstm,0.8218938363540227,0.08870773316975777,0.8257084266584929,0.08401191261199904,26106.0,0.81
sw,15,cnn,mlp,0.8218938363540227,0.08870773316975777,0.688405503178954,0.12500848642858983,43725.0,0.0
sw,15,cnn-lstm,lstm,0.8158929884967849,0.08003481454494547,0.8257084266584929,0.08401191261199904,24040.0,0.1365
sw,15,cnn-lstm,mlp,0.8158929884967849,0.08003481454494547,0.688405503178954,0.12500848642858983,43005.5,0.0
sw,15,lstm,mlp,0.8257084266584929,0.08401191261199904,0.688405503178954,0.12500848642858983,44113.5,0.0
sw,16,cnn,cnn-lstm,0.8275016129263583,0.08536694578961473,0.820912502605433,0.07898201714378171,28620.5,0.192
