focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
fused,1,cnn,lstm,0.5268637593699406,0.2476204043025326,0.46723452687373856,0.2993432355384728,29294.5,0.069
fused,1,cnn,mlp,0.5268637593699406,0.2476204043025326,0.31825615812810026,0.22901404995566937,38686.0,0.0
fused,1,cnn-lstm,lstm,0.4834300989787734,0.25568848183147475,0.46723452687373856,0.2993432355384728,26837.5,0.786
fused,1,cnn-lstm,mlp,0.4834300989787734,0.25568848183147475,0.31825615812810026,0.22901404995566937,36818.5,0.0
fused,1,lstm,mlp,0.46723452687373856,0.2993432355384728,0.31825615812810026,0.22901404995566937,34400.5,0.0
fused,2,cnn,cnn-lstm,0.6690721899254273,0.2230619495451117,0.6161387487645367,0.23138999446963535,30442.5,0.007500000000000001
fused,2,cnn,lstm,0.6690721899254273,0.2230619495451117,0.6352230256383843,0.2749424659263292,27072.0,0.663
fused,2,cnn,mlp,0.6690721899254273,0.2230619495451117,0.44422417697050615,0.28118633525779707,39450.5,0.0
fused,2,cnn-lstm,lstm,0.6161387487645367,0.23138999446963535,0.6352230256383843,0.2749424659263292,23468.5,0.044399999999999995
fused,2,cnn-lstm,mlp,0.6161387487645367,0.23138999446963535,0.44422417697050615,0.28118633525779707,36128.5,0.0
fused,2,lstm,mlp,0.6352230256383843,0.2749424659263292,0.44422417697050615,0.28118633525779707,37964.0,0.0
fused,3,cnn,cnn-lstm,0.7649336304750537,0.12100784164398441,0.726279884287958,0.14304115467077275,30971.5,0.003
fused,3,cnn,lstm,0.7649336304750537,0.12100784164398441,0.746502212433689,0.14135321790835123,28199.0,0.22
fused,3,cnn,mlp,0.7649336304750537,0.12100784164398441,0.6033407710127837,0.21023416122846503,38817.0,0.0
fused,3,cnn-lstm,lstm,0.726279884287958,0.14304115467077275,0.746502212433689,0.14135321790835123,23717.5,0.066
fused,3,cnn-lstm,mlp,0.726279884287958,0.14304115467077275,0.6033407710127837,0.21023416122846503,35480.5,0.0
fused,3,lstm,mlp,0.746502212433689,0.14135321790835123,0.6033407710127837,0.21023416122846503,37320.0,0.0
fused,4,cnn,cnn-lstm,0.7669064063561101,0.15222194283209506,0.7289644274044802,0.16349170039536268,30015.5,0.0144
fused,4,cnn,lstm,0.7669064063561101,0.15222194283209506,0.765203072118319,0.16343696907554625,25887.0,0.693
fused,4,cnn,mlp,0.7669064063561101,0.15222194283209506,0.6549691923473412,0.24314922979955048,33375.0,0.0
fused,4,cnn-lstm,lstm,0.7289644274044802,0.16349170039536268,0.765203072118319,0.16343696907554625,22457.5,0.01
fused,4,cnn-lstm,mlp,0.7289644274044802,0.16349170039536268,0.6549691923473412,0.24314922979955048,30197.0,0.0135
